method,params,model,seed,train_score,test_score,grid_search_time,time,test_ind
random_search,{},DT,9,0.915839011102453,0.7357456140350876,5.459785461425781e-05,118.35056114196777,"['[""Chest pain type"",""Chest pain type"",""Sex"",""Cholesterol"",""Max heart rate"",""Age"",""Sex"",""Trestbps"",""Trestbps"",""Age"",""Number of vessels colored"",""Thal"",""Oldpeak""]']"
random_search,{},DT,10,0.9202203768763972,0.7357456140350876,5.650520324707031e-05,120.61360788345337,"['[""Oldpeak"",""Fasting blood sugar gt 120"",""Number of vessels colored"",""Trestbps"",""Chest pain type"",""Number of vessels colored"",""Sex"",""Thal"",""Slope"",""Max heart rate"",""Age"",""Age"",""Cholesterol"",""Exercise induced angina"",""Exercise induced angina""]']"
random_search,{},DT,12,0.9202203768763972,0.7357456140350876,5.1975250244140625e-05,117.1491174697876,"['[""Oldpeak"",""Age"",""Thal"",""Sex"",""Max heart rate"",""Fasting blood sugar gt 120"",""Oldpeak"",""Exercise induced angina"",""Trestbps"",""Exercise induced angina"",""Cholesterol"",""Chest pain type"",""Exercise induced angina"",""Number of vessels colored"",""Max heart rate""]']"
random_search,{},DT,13,0.915839011102453,0.7357456140350876,3.6716461181640625e-05,108.58723902702332,"['[""Exercise induced angina"",""Age"",""Chest pain type"",""Max heart rate"",""Trestbps"",""Thal"",""Oldpeak"",""Exercise induced angina"",""Age"",""Sex"",""Cholesterol"",""Number of vessels colored"",""Cholesterol""]']"
random_search,{},DT,14,0.9202203768763972,0.7490896479972257,4.982948303222656e-05,113.35433197021484,"['[""Max heart rate"",""Trestbps"",""Oldpeak"",""Chest pain type"",""Fasting blood sugar gt 120"",""Age"",""Number of vessels colored"",""Oldpeak"",""Fasting blood sugar gt 120"",""Resting ecg"",""Age"",""Cholesterol"",""Sex"",""Oldpeak"",""Thal""]']"
random_search,{},DT,15,0.915839011102453,0.7357456140350876,5.555152893066406e-05,106.91944169998169,"['[""Cholesterol"",""Age"",""Fasting blood sugar gt 120"",""Max heart rate"",""Trestbps"",""Exercise induced angina"",""Sex"",""Slope"",""Oldpeak"",""Exercise induced angina"",""Thal"",""Age"",""Chest pain type"",""Number of vessels colored"",""Exercise induced angina""]']"
random_search,{},DT,16,0.915839011102453,0.7357456140350876,5.173683166503906e-05,117.39219880104065,"['[""Cholesterol"",""Oldpeak"",""Max heart rate"",""Cholesterol"",""Trestbps"",""Resting ecg"",""Age"",""Chest pain type"",""Trestbps"",""Max heart rate"",""Sex"",""Number of vessels colored"",""Thal"",""Chest pain type""]']"
random_search,{},DT,17,0.915839011102453,0.7357456140350876,5.4836273193359375e-05,115.69679403305054,"['[""Number of vessels colored"",""Oldpeak"",""Cholesterol"",""Number of vessels colored"",""Chest pain type"",""Thal"",""Sex"",""Oldpeak"",""Trestbps"",""Slope"",""Max heart rate"",""Age"",""Age"",""Cholesterol""]']"
random_search,{},DT,20,0.9202203768763972,0.7357456140350876,5.626678466796875e-05,116.11496925354004,"['[""Number of vessels colored"",""Max heart rate"",""Oldpeak"",""Trestbps"",""Resting ecg"",""Sex"",""Cholesterol"",""Number of vessels colored"",""Age"",""Thal"",""Trestbps"",""Resting ecg"",""Number of vessels colored"",""Chest pain type""]']"
random_search,{},DT,18,0.915839011102453,0.7357456140350876,5.745887756347656e-05,120.30474853515625,"['[""Oldpeak"",""Cholesterol"",""Sex"",""Resting ecg"",""Chest pain type"",""Max heart rate"",""Slope"",""Number of vessels colored"",""Cholesterol"",""Thal"",""Slope"",""Trestbps"",""Age"",""Age""]']"
random_search,{},DT,19,0.9202203768763972,0.7357456140350876,5.5789947509765625e-05,119.0322675704956,"['[""Age"",""Chest pain type"",""Oldpeak"",""Cholesterol"",""Oldpeak"",""Trestbps"",""Max heart rate"",""Fasting blood sugar gt 120"",""Thal"",""Resting ecg"",""Cholesterol"",""Number of vessels colored"",""Sex"",""Exercise induced angina""]']"
random_search,{},DT,21,0.915839011102453,0.7357456140350876,4.887580871582031e-05,116.39511132240295,"['[""Fasting blood sugar gt 120"",""Oldpeak"",""Sex"",""Number of vessels colored"",""Max heart rate"",""Sex"",""Trestbps"",""Oldpeak"",""Chest pain type"",""Sex"",""Resting ecg"",""Thal"",""Age"",""Cholesterol""]']"
random_search,{},DT,22,0.915839011102453,0.7357456140350876,3.719329833984375e-05,120.40994429588318,"['[""Max heart rate"",""Number of vessels colored"",""Exercise induced angina"",""Age"",""Chest pain type"",""Slope"",""Exercise induced angina"",""Cholesterol"",""Fasting blood sugar gt 120"",""Sex"",""Number of vessels colored"",""Oldpeak"",""Thal"",""Sex"",""Trestbps""]']"
random_search,{},DT,24,0.9202203768763972,0.7357456140350876,5.0067901611328125e-05,109.33352422714233,"['[""Oldpeak"",""Trestbps"",""Cholesterol"",""Cholesterol"",""Exercise induced angina"",""Max heart rate"",""Thal"",""Exercise induced angina"",""Age"",""Number of vessels colored"",""Sex"",""Chest pain type"",""Slope""]']"
random_search,{},DT,23,0.915839011102453,0.7357456140350876,5.221366882324219e-05,118.67441606521606,"['[""Max heart rate"",""Exercise induced angina"",""Exercise induced angina"",""Fasting blood sugar gt 120"",""Age"",""Chest pain type"",""Sex"",""Thal"",""Trestbps"",""Cholesterol"",""Thal"",""Cholesterol"",""Oldpeak"",""Number of vessels colored""]']"
random_search,{},DT,25,0.915839011102453,0.7357456140350876,5.078315734863281e-05,107.85727286338806,"['[""Age"",""Cholesterol"",""Cholesterol"",""Resting ecg"",""Thal"",""Chest pain type"",""Number of vessels colored"",""Slope"",""Max heart rate"",""Sex"",""Thal"",""Resting ecg"",""Trestbps"",""Oldpeak""]']"
random_search,{},DT,27,0.915839011102453,0.7490896479972257,5.245208740234375e-05,100.89598846435547,"['[""Age"",""Max heart rate"",""Cholesterol"",""Number of vessels colored"",""Sex"",""Oldpeak"",""Chest pain type"",""Trestbps"",""Thal"",""Thal""]']"
random_search,{},DT,26,0.915839011102453,0.7490896479972257,5.555152893066406e-05,121.74349117279053,"['[""Cholesterol"",""Fasting blood sugar gt 120"",""Max heart rate"",""Sex"",""Thal"",""Chest pain type"",""Age"",""Thal"",""Max heart rate"",""Trestbps"",""Oldpeak"",""Cholesterol"",""Thal"",""Number of vessels colored"",""Trestbps""]']"
random_search,{},DT,28,0.9202203768763972,0.7357456140350876,5.8650970458984375e-05,121.45233225822449,"['[""Age"",""Sex"",""Chest pain type"",""Number of vessels colored"",""Slope"",""Trestbps"",""Chest pain type"",""Chest pain type"",""Max heart rate"",""Thal"",""Slope"",""Resting ecg"",""Oldpeak"",""Cholesterol"",""Oldpeak""]']"
random_search,{},DT,29,0.915839011102453,0.7357456140350876,5.698204040527344e-05,111.67352485656738,"['[""Thal"",""Cholesterol"",""Max heart rate"",""Trestbps"",""Resting ecg"",""Cholesterol"",""Chest pain type"",""Oldpeak"",""Sex"",""Number of vessels colored"",""Age"",""Exercise induced angina"",""Thal""]']"
